
language,filename,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=1130.76 s (39.5 files/s, 8599.8 lines/s)"
C++,./chrome/browser/ui/panels/panel_drag_browsertest.cc,414,390,2298
C,./third_party/sqlite/src/ext/rtree/rtree.c,309,640,2289
C++,./content/shell/renderer/test_runner/test_runner.cc,423,42,2287
Java,./android_webview/javatests/src/org/chromium/android_webview/test/AwSettingsTest.java,353,174,2282
C++,./chrome/browser/policy/policy_browsertest.cc,355,354,2275
C++,./gpu/command_buffer/service/texture_manager_unittest.cc,165,106,2257
C,./third_party/sqlite/src/ext/fts1/fts1.c,327,772,2246
C++,./device/bluetooth/bluetooth_chromeos_unittest.cc,620,318,2244
C,./third_party/libxslt/libexslt/date.c,477,1197,2240
Javascript,./tools/deep_memory_profiler/visualizer/static/third_party/jqTree/tree.jquery.js,282,92,2235
C++,./chrome/browser/about_flags.cc,119,113,2228
HTML,./chrome/test/data/find_in_page/bug_1155639.html,20,0,2225
C/C++ Header,./third_party/wtl/include/atlwince.h,517,269,2221
C++,./chrome/browser/chrome_content_browser_client.cc,320,251,2218
C++,./pdf/instance.cc,337,165,2217
Javascript,./chrome/test/data/dromaeo/lib/jquery.js,695,656,2198
C/C++ Header,./third_party/gtk+/gdk/gdkkeysyms.h,7,32,2178
C++,./components/autofill/core/browser/autofill_manager_unittest.cc,387,316,2177
C,./third_party/libpng/pngwutil.c,349,311,2172
C/C++ Header,./third_party/libpng/png.h,471,1156,2166
C++,./cc/layers/picture_layer_impl_unittest.cc,490,233,2161
C++,./ui/gfx/transform_unittest.cc,353,166,2139
Javascript,./chrome/test/data/dromaeo/jquery.js,674,618,2116
C/C++ Header,./base/bind_internal.h,385,300,2104
Python,./tools/symsrc/pefile.py,953,678,2098
C/C++ Header,./tools/traceline/traceline/syscall_map.h,8,12,2096
HTML,./tools/perf/page_sets/key_silk_cases/inbox_app.html,238,481,2093
C++,./gpu/command_buffer/service/gles2_cmd_decoder_unittest_framebuffers.cc,186,55,2090
C++,./net/cookies/cookie_monster_unittest.cc,392,260,2089
HTML,./components/onc/docs/onc_spec.html,239,0,2081
C++,./media/filters/source_buffer_stream_unittest.cc,788,984,2071
C,./third_party/libevent/http.c,460,298,2068
C,./third_party/libxml/src/SAX2.c,216,696,2033
Java,./content/public/android/java/src/org/chromium/content/browser/ContentViewCore.java,441,791,2016
C++,./content/browser/fileapi/obfuscated_file_util_unittest.cc,335,109,2014
C/C++ Header,./gpu/command_buffer/client/gles2_implementation_impl_autogen.h,117,10,2012
C,./third_party/sqlite/src/src/vdbeaux.c,199,1008,2001
C++,./chrome/browser/history/history_backend.cc,406,453,1993
C++,./components/autofill/core/browser/personal_data_manager_unittest.cc,339,240,1988
C++,./chrome/browser/extensions/api/web_request/web_request_api.cc,304,210,1980
C++,./gpu/command_buffer/service/gles2_cmd_decoder_unittest_drawing.cc,234,73,1977
C++,./chrome/browser/ui/views/tabs/tab_strip.cc,374,323,1974
C,./third_party/lzma_sdk/LzmaEnc.c,276,27,1965
C++,./third_party/cld/encodings/compact_lang_det/compact_lang_det_impl.cc,260,349,1955
C,./third_party/libxslt/libxslt/pattern.c,138,422,1953
C++,./chrome/browser/ui/ash/launcher/chrome_launcher_controller_unittest.cc,388,375,1946
C++,./content/browser/renderer_host/render_widget_host_view_aura_unittest.cc,408,320,1944
C,./third_party/libxml/src/xpointer.c,219,843,1942
Javascript,./chrome/test/data/webui/net_internals/log_view_painter.js,101,117,1942
C,./third_party/libusb/src/libusb/os/linux_usbfs.c,360,303,1942
C++,./cc/resources/resource_provider.cc,288,59,1941
Python,./tools/telemetry/third_party/png/png.py,369,1549,1939
Python,./third_party/protobuf/python/google/protobuf/internal/reflection_test.py,377,366,1928
C++,./content/browser/loader/resource_dispatcher_host_unittest.cc,549,453,1928
C++,./net/http/http_response_headers_unittest.cc,196,153,1921
C++,./net/quic/quic_framer.cc,264,163,1919
C++,./chrome/browser/ui/browser_browsertest.cc,369,413,1917
C++,./chrome/browser/ui/views/autofill/autofill_dialog_views.cc,444,156,1911
C/C++ Header,./third_party/wtl/include/atlcrack.h,237,242,1898
Python,./third_party/ply/yacc.py,489,889,1898
