
language,filename,blank,comment,code,"http://cloc.sourceforge.net v 1.60  T=212.74 s (90.1 files/s, 27775.8 lines/s)"
make,./third_party/sqlite/src/Makefile.vxworks,87,174,400
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/vega/api_images.c,59,31,399
C++,./chrome/browser/chromeos/login/google_authenticator.cc,55,35,399
C++,./chrome/browser/chromeos/preferences.cc,31,19,399
Javascript,./chrome/test/data/extensions/json_schema_test.js,54,11,399
C++,./chrome/browser/importer/mork_reader.cc,71,118,399
C++,./chrome/common/chrome_switches.cc,360,641,399
C++,./ipc/ipc_tests.cc,94,53,399
C/C++ Header,./third_party/libxml/src/include/libxml/schemasInternals.h,44,515,399
C++,./chrome/browser/tab_contents/render_view_host_manager.cc,91,239,399
HTML,./o3d/samples/o3d-webgl-samples/hud-2d-overlay.html,59,35,399
C++,./chrome/browser/sync/profile_sync_service_preference_unittest.cc,75,16,398
C++,./ceee/ie/plugin/bho/mediumtest_browser_helper_object.cc,101,90,397
HTML,./o3d/samples/hud-2d-overlay.html,59,35,397
HTML,./chrome/common/extensions/docs/static/manifest.html,58,1,397
C++,./base/string_number_conversions_unittest.cc,32,15,397
C,./third_party/mesa/MesaLib/src/gallium/drivers/r300/r300_fs.c,87,56,397
C,./third_party/sqlite/src/src/attach.c,35,111,397
C++,./base/string_number_conversions.cc,78,60,396
C++,./chrome/browser/chromeos/cros/cros_mock.cc,42,11,396
C++,./o3d/core/cross/transform_test.cc,105,110,396
C,./third_party/mesa/MesaLib/src/gallium/tests/graw/vs-test.c,91,21,396
C++,./ceee/ie/plugin/scripting/script_host_unittest.cc,98,25,396
C++,./ipc/ipc_message_utils.cc,68,8,396
C/C++ Header,./third_party/npapi/npspy/extern/nspr/md/_os2.h,86,103,396
C++,./ppapi/proxy/ppb_url_loader_proxy.cc,82,40,396
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/winsys/r600/drm/eg_states.h,30,23,396
C++,./net/http/http_proxy_client_socket_pool.cc,54,22,396
C,./third_party/mesa/MesaLib/src/gallium/drivers/nvfx/nvfx_surface.c,72,42,396
Javascript,./chrome/third_party/jstemplate/jstemplate.js,110,461,396
C++,./chrome/browser/sync/glue/typed_url_model_associator.cc,64,30,396
PHP,./chrome/test/data/dromaeo/JSON.php,123,288,395
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r300/r300_render.c,57,55,395
C,./third_party/mesa/MesaLib/src/mesa/main/queryobj.c,85,85,395
C,./third_party/mesa/MesaLib/src/gallium/drivers/svga/svga_resource_buffer_upload.c,122,123,395
C++,./o3d/core/cross/buffer_test.cc,93,101,395
HTML,./chrome/common/extensions/docs/static/a11y.html,72,0,395
C++,./o3d/core/cross/client_test.cc,100,60,395
C++,./third_party/mesa/MesaLib/src/glu/sgi/libnurbs/internals/mesher.cc,40,54,395
C++,./chrome/browser/ui/views/create_application_shortcut_view.cc,102,25,395
C/C++ Header,./chrome/browser/sync/engine/syncapi.h,180,433,395
C,./third_party/mesa/MesaLib/src/gallium/drivers/i965/brw_clip_tri.c,98,102,394
C,./third_party/harfbuzz/src/harfbuzz-khmer.c,66,207,394
C++,./chrome/browser/google/google_url_tracker_unittest.cc,79,18,394
C++,./net/socket/deterministic_socket_data_unittest.cc,106,30,394
Javascript,./chrome/browser/resources/net_internals/eventsview.js,85,144,394
C++,./third_party/protobuf/src/google/protobuf/stubs/structurally_valid.cc,74,68,394
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r200/r200_tex.c,69,80,393
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/r600/eg_states_inc.h,30,31,393
Javascript,./chrome/browser/resources/menu.js,66,215,393
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r600/r600_cmdbuf.c,78,53,393
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/vega/api_path.c,69,26,393
C,./third_party/libjpeg/jcmaster.c,70,127,393
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r300/compiler/radeon_emulate_loops.c,47,82,392
C++,./remoting/protocol/jingle_session.cc,89,33,392
C,./third_party/mesa/MesaLib/src/gallium/winsys/r600/drm/bof.c,39,46,392
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/intel/intel_blit.c,67,53,392
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/tnl_dd/imm/t_dd_imm_primtmp.h,108,70,392
C++,./third_party/tcmalloc/chromium/src/heap-profiler.cc,87,142,392
C++,./chrome/browser/ui/views/tab_contents/tab_contents_view_win.cc,82,108,392
C/C++ Header,./gpu/command_buffer/common/gles2_cmd_id_test_autogen.h,5,7,391
Assembly,./third_party/mesa/MesaLib/src/mesa/x86/x86_xform2.S,155,28,391
C++,./ppapi/tests/test_file_io.cc,65,37,391
C++,./views/focus/focus_manager.cc,70,78,391
C++,./webkit/plugins/ppapi/plugin_module.cc,61,29,391
Javascript,./ceee/firefox/content/sidebar_api.js,85,216,390
C,./third_party/mesa/MesaLib/src/gallium/drivers/trace/tr_screen.c,177,46,390
C,./third_party/mesa/MesaLib/src/gallium/drivers/nv50/nv50_state_validate.c,64,39,390
C/C++ Header,./chrome/common/pref_names.h,55,9,390
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/auxiliary/util/u_math.h,117,125,390
C++,./media/test/ffmpeg_tests/ffmpeg_tests.cc,58,54,390
C++,./printing/emf_win.cc,35,51,390
C++,./chrome/browser/sync/glue/bookmark_change_processor.cc,70,97,389
C,./third_party/sqlite/src/src/test_thread.c,71,168,389
C++,./gfx/skbitmap_operations_unittest.cc,72,56,389
C++,./chrome/browser/chromeos/login/login_utils.cc,84,90,389
C++,./ipc/ipc_channel_win.cc,76,49,389
C++,./chrome/browser/ui/views/notifications/balloon_view.cc,78,44,389
C++,./tools/memory_watcher/memory_hook.cc,86,88,388
C/C++ Header,./chrome/browser/renderer_host/render_message_filter.h,72,51,388
C++,./chrome/browser/safe_browsing/protocol_parser.cc,70,39,388
Javascript,./chrome/browser/resources/shared/js/cr/ui/tree.js,73,203,388
C++,./net/proxy/init_proxy_resolver_unittest.cc,91,32,388
C++,./third_party/mesa/MesaLib/src/glu/sgi/libnurbs/internals/backend.cc,63,137,388
Python,./chrome/test/functional/downloads.py,77,137,388
C,./third_party/libjpeg/jdphuff.c,106,174,388
C/C++ Header,./gpu/command_buffer/common/gles2_cmd_format.h,79,22,388
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/vbo/vbo_attrib_tmp.h,72,27,387
C++,./chrome/browser/autofill/credit_card_field_unittest.cc,17,5,387
Python,./tools/valgrind/memcheck_analyze.py,67,121,387
HTML,./chrome/test/data/translate/ko/google_news.html,82,0,387
C++,./webkit/glue/cpp_variant_unittest.cc,75,31,387
C++,./chrome/browser/sync/glue/extension_sync.cc,38,60,387
C++,./third_party/protobuf/src/google/protobuf/descriptor_database.cc,76,78,387
C++,./webkit/glue/media/buffered_data_source.cc,102,126,387
C/C++ Header,./chrome/common/chrome_switches.h,19,17,386
C,./third_party/mesa/MesaLib/src/mesa/vbo/vbo_split_copy.c,115,124,386
HTML,./chrome/common/extensions/docs/examples/api/omnibox/extension-docs/background.html,33,5,386
HTML,./chrome/test/data/translate/es/google_news.html,70,0,386
C/C++ Header,./media/tools/player_wtl/view.h,45,23,386
C++,./net/http/mock_gssapi_library_posix.cc,44,10,386
C++,./chrome/test/automation/proxy_launcher.cc,90,69,386
C++,./views/controls/scroll_view.cc,68,57,385
C++,./media/omx/omx_codec_unittest.cc,71,30,385
C,./third_party/mesa/MesaLib/src/mesa/tnl/t_vertex.c,104,75,385
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r600/r600_context.c,84,65,385
C,./chrome/installer/mac/third_party/bsdiff/goobsdiff.c,73,66,385
HTML,./chrome/test/data/translate/ja/google_news.html,76,0,385
C,./third_party/mesa/MesaLib/src/mesa/swrast/s_points.c,82,105,385
C++,./media/base/composite_filter_unittest.cc,189,152,385
C,./third_party/mesa/MesaLib/src/gallium/drivers/i965/brw_resource_texture.c,136,84,385
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i810/i810context.c,103,85,385
C++,./chrome/browser/autofill/autofill_metrics_unittest.cc,52,31,385
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i965/brw_context.h,141,279,384
C++,./chrome/browser/sync/engine/conflict_resolver.cc,38,97,384
C++,./o3d/google_update/performondemand.cc,74,88,384
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r300/r300_context.h,96,80,384
C++,./net/base/sdch_manager.cc,64,97,384
C/C++ Header,./chrome/common/extensions/extension.h,149,248,384
C++,./chrome/browser/autofill/autofill_profile.cc,71,53,384
C++,./chrome/browser/policy/configuration_policy_provider_win_unittest.cc,44,32,384
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/wgl/stw_framebuffer.c,121,87,384
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i810/i810ioctl.c,109,26,384
C++,./net/socket/socks5_client_socket.cc,70,30,384
C++,./webkit/glue/media/buffered_data_source_unittest.cc,107,70,384
C++,./chrome/browser/extensions/sandboxed_extension_unpacker.cc,59,78,383
C++,./chrome/browser/sync/sync_ui_util.cc,44,35,383
C++,./o3d/core/cross/pack.cc,58,53,383
C++,./chrome/browser/io_thread.cc,69,69,383
C++,./chrome/browser/ui/gtk/info_bubble_gtk.cc,78,74,383
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r128/r128_screen.c,74,67,383
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/vega/vg_manager.c,101,68,382
C/C++ Header,./o3d/plugin/cross/o3d_glue.h,79,106,382
C++,./webkit/glue/media/buffered_resource_loader.cc,104,92,382
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/nouveau/nv10_state_tnl.c,80,27,382
C++,./chrome/plugin/webplugin_delegate_stub.cc,70,31,382
C,./third_party/sqlite/src/src/update.c,51,176,382
C/C++ Header,./views/view.h,246,726,382
C,./third_party/libjpeg/jcparam.c,80,149,381
C++,./chrome/browser/metrics/metrics_log.cc,77,31,381
C,./third_party/mesa/MesaLib/src/gallium/winsys/svga/drm/vmw_screen_ioctl.c,110,40,381
C++,./chrome/browser/keychain_mock_mac.cc,46,12,381
C,./third_party/mesa/MesaLib/src/glx/pixel.c,23,58,380
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/mga/mgatex.c,80,80,380
C++,./o3d/core/cross/field_test.cc,93,47,380
C,./third_party/mesa/MesaLib/src/glx/drisw_glx.c,107,55,380
C,./third_party/mesa/MesaLib/src/mesa/main/stencil.c,62,148,380
C,./third_party/mesa/MesaLib/src/gallium/auxiliary/draw/draw_pipe_clip.c,103,85,380
C++,./chrome/browser/net/url_fixer_upper_unittest.cc,38,56,380
C++,./views/controls/textfield/native_textfield_views_unittest.cc,84,57,380
Python,./third_party/mesa/MesaLib/src/mapi/glapi/gen/glX_proto_recv.py,130,44,380
Javascript,./o3d/samples/o3djs/base.js,85,344,380
C++,./chrome/browser/download/save_file_manager.cc,65,88,380
C++,./net/base/x509_certificate_openssl.cc,61,48,379
Objective C++,./chrome/browser/accessibility/browser_accessibility_cocoa.mm,49,58,379
C++,./net/spdy/spdy_proxy_client_socket.cc,71,51,379
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/tnl/t_vb_rendertmp.h,58,49,379
C++,./chrome/renderer/password_autocomplete_manager.cc,86,77,379
HTML,./chrome/test/data/translate/zh-TW/google_news.html,66,0,379
C,./third_party/mesa/MesaLib/src/gallium/drivers/nvfx/nvfx_state_emit.c,69,20,379
C++,./chrome/browser/sync/glue/bookmark_model_associator.cc,79,100,378
C/C++ Header,./chrome_frame/chrome_frame_automation.h,117,74,378
C/C++ Header,./webkit/gpu/webgraphicscontext3d_in_process_impl.h,81,24,378
C++,./chrome/browser/printing/print_dialog_cloud.cc,73,136,378
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/state_trackers/vega/asm_fill.h,47,30,378
C++,./chrome/common/net/gaia/gaia_auth_fetcher_unittest.cc,80,6,378
Objective C++,./chrome/browser/ui/cocoa/bookmarks/bookmark_bubble_controller_unittest.mm,61,52,377
C++,./chrome/browser/password_manager/password_store_default_unittest.cc,85,50,377
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/r300/r300_context.h,122,197,377
C++,./chrome/browser/sync/glue/autofill_change_processor.cc,55,10,377
C++,./chrome/plugin/npobject_proxy.cc,88,35,377
C++,./chrome/browser/history/visit_database.cc,77,61,376
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/mach64/mach64_texstate.c,62,84,376
C/C++ Header,./chrome/browser/renderer_host/render_view_host.h,119,235,376
C++,./o3d/core/cross/effect_test.cc,72,57,376
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/r300/r300_state_inlines.h,43,35,376
C++,./views/controls/textfield/native_textfield_gtk.cc,84,32,375
C/C++ Header,./third_party/npapi/npspy/extern/java/jriext.h,158,113,375
C/C++ Header,./third_party/npapi/npspy/extern/nspr/md/_beos.h,107,127,375
HTML,./chrome/common/extensions/docs/static/content_scripts.html,73,0,375
C++,./chrome/browser/sync/util/user_settings.cc,42,40,375
HTML,./chrome/browser/resources/imageburner.html,59,0,374
C++,./webkit/tools/test_shell/simple_appcache_system.cc,65,16,374
Python,./third_party/protobuf/python/google/protobuf/text_format.py,119,180,374
C++,./net/websockets/websocket.cc,43,67,374
C++,./net/http/http_auth_cache_unittest.cc,82,46,373
C/C++ Header,./third_party/harfbuzz/contrib/tables/mirroring-properties.h,5,1,373
C++,./chrome/browser/extensions/extension_function_dispatcher.cc,73,63,373
C++,./ui/base/text/text_elider_unittest.cc,41,28,373
C++,./chrome/browser/ui/views/select_file_dialog.cc,75,49,373
C++,./chrome/browser/password_manager/password_store_win_unittest.cc,85,46,373
C++,./chrome/browser/extensions/extension_process_manager.cc,59,39,373
C++,./chrome/browser/sync/syncable/model_type.cc,37,24,373
C++,./chrome/browser/plugin_process_host.cc,61,44,373
C/C++ Header,./third_party/npapi/npspy/extern/nspr/md/_win16.h,88,105,372
C++,./chrome/browser/ui/views/find_bar_view.cc,79,111,372
C++,./chrome/browser/extensions/extension_popup_api.cc,75,108,372
C,./third_party/mesa/MesaLib/src/mesa/state_tracker/st_cb_fbo.c,99,126,372
C++,./third_party/mesa/MesaLib/src/glu/sgi/libnurbs/interface/glinterface.cc,57,40,372
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/egl/x11/native_ximage.c,85,44,372
C++,./chrome/browser/sync/engine/process_commit_response_command.cc,48,71,372
C++,./media/filters/video_renderer_base.cc,75,103,372
Bourne Shell,./third_party/hyphen/depcomp,51,162,371
C++,./chrome/browser/history/text_database_manager_unittest.cc,91,75,371
C,./third_party/libxslt/libxslt/xsltlocale.c,62,76,371
C,./third_party/mesa/MesaLib/src/gallium/auxiliary/draw/draw_gs.c,76,42,371
HTML,./o3d/tests/selenium/tests/culling-zsort-test.html,52,36,371
C,./third_party/sqlite/src/src/pcache.c,46,158,370
C/C++ Header,./third_party/libxml/src/include/libxml/globals.h,67,65,370
C++,./gpu/command_buffer/service/feature_info_unittest.cc,39,6,370
Assembly,./third_party/mesa/MesaLib/src/mesa/x86/3dnow_xform4.S,178,23,369
C++,./net/base/mime_sniffer.cc,61,250,369
C++,./chrome/browser/history/text_database_manager.cc,88,101,369
C++,./webkit/appcache/appcache_host.cc,71,44,369
C++,./net/http/http_proxy_client_socket.cc,68,46,369
C,./third_party/mesa/MesaLib/src/gallium/drivers/r300/r300_context.c,77,90,369
Javascript,./chrome/test/data/dromaeo/lib/yahoo.js,91,526,369
C++,./chrome/browser/net/sqlite_persistent_cookie_store.cc,73,60,369
C++,./chrome/browser/chromeos/login/wizard_accessibility_handler.cc,37,39,369
C++,./chrome/browser/chromeos/login/background_view.cc,59,26,368
Javascript,./chrome/browser/resources/options/chromeos_internet_network_element.js,48,88,368
C++,./sandbox/src/restricted_token_unittest.cc,123,39,368
C++,./jingle/notifier/base/chrome_async_socket.cc,54,60,368
C,./net/third_party/nss/ssl/sslnonce.c,55,116,368
C++,./chrome/test/live_sync/live_sync_test.cc,57,43,368
C++,./base/message_pump_glib_unittest.cc,92,83,368
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/r600/r600_opcodes.h,17,11,368
C++,./chrome/browser/geolocation/network_location_request.cc,48,36,368
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/svga/include/svga3d_shaderdefs.h,69,82,368
Javascript,./chrome/renderer/resources/base.js,129,519,367
C++,./chrome/browser/ui/gtk/options/languages_page_gtk.cc,62,22,367
Bourne Shell,./tools/wine_valgrind/chrome_tests.sh,33,56,367
C++,./chrome/common/extensions/extension_manifests_unittest.cc,68,11,367
C++,./chrome/browser/autocomplete/keyword_provider.cc,62,110,367
C,./third_party/mesa/MesaLib/src/gallium/drivers/i965/brw_screen.c,55,50,367
C,./third_party/sqlite/src/src/delete.c,58,197,367
Objective C++,./chrome/browser/ui/cocoa/options/content_exceptions_window_controller.mm,62,59,367
C/C++ Header,./chrome/browser/cookies_tree_model.h,105,98,367
C++,./chrome/browser/bookmarks/bookmark_html_writer.cc,59,62,366
C++,./ceee/ie/plugin/scripting/content_script_manager_unittest.cc,91,31,366
C++,./chrome/browser/safe_browsing/safe_browsing_util.cc,88,52,366
C++,./net/proxy/proxy_resolver_v8_unittest.cc,104,78,366
C,./third_party/talloc/libreplace/getaddrinfo.c,63,68,366
HTML,./o3d/samples/juggler.html,64,33,366
HTML,./chrome/test/data/extensions/subscribe_page_action/options.html,68,5,366
C++,./chrome/browser/prefs/pref_value_store_unittest.cc,79,61,366
Python,./chrome/test/functional/translate.py,50,109,366
C++,./views/window/window_gtk.cc,76,54,365
Python,./tools/generate_stubs/generate_stubs.py,192,477,365
C,./third_party/mesa/MesaLib/src/mesa/tnl/t_vb_program.c,89,115,365
Javascript,./chrome/test/data/extensions/api_test/bookmarks/test.js,46,46,365
C,./third_party/mesa/MesaLib/src/gallium/drivers/r300/r300_chipset.c,33,29,365
Python,./tools/valgrind/chrome_tests.py,58,65,365
C++,./third_party/tcmalloc/chromium/src/base/linuxthreads.cc,69,231,365
C++,./third_party/mesa/MesaLib/src/glu/sgi/libnurbs/internals/coveandtiler.cc,39,37,364
HTML,./chrome/common/extensions/docs/static/overview.html,70,12,364
C/C++ Header,./third_party/protobuf/src/google/protobuf/wire_format_lite.h,90,210,364
C,./third_party/mesa/MesaLib/src/gallium/auxiliary/pipebuffer/pb_bufmgr_slab.c,124,102,364
C++,./chrome/browser/chromeos/login/network_selection_view.cc,68,33,364
Javascript,./o3d/samples/io/gamelogic.js,53,161,364
XML,./o3d/samples/gadgets/scatter-chart.xml,66,4,364
C,./third_party/libxml/src/testRegexp.c,31,7,364
C/C++ Header,./chrome/renderer/webgraphicscontext3d_command_buffer_impl.h,73,16,363
Tcl/Tk,./third_party/sqlite/src/test/boundary2.tcl,40,42,363
Javascript,./chrome/browser/resources/options/options_page.js,65,227,363
C,./third_party/mesa/MesaLib/src/mesa/state_tracker/st_cb_clear.c,82,118,363
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/intel/intel_pixel_bitmap.c,71,95,363
C++,./base/command_line.cc,80,39,363
C/C++ Header,./net/third_party/nss/ssl/bodge/loader.h,138,54,363
C/C++ Header,./net/third_party/nss/ssl/bodge/blapi.h,148,698,363
C++,./chrome/browser/ui/views/frame/browser_view_layout.cc,61,100,363
C++,./chrome/browser/automation/url_request_automation_job.cc,67,48,362
C++,./webkit/blob/blob_url_request_job_unittest.cc,71,16,362
Javascript,./chrome/browser/resources/options/content_settings_exceptions_area.js,88,166,362
C++,./base/allocator/allocator_unittests.cc,78,49,362
HTML,./chrome/common/extensions/docs/static/faq.html,40,2,362
C++,./ceee/ie/plugin/toolband/tool_band_unittest.cc,113,57,362
Objective C++,./chrome/browser/ui/cocoa/content_settings/content_setting_bubble_cocoa.mm,71,56,362
Javascript,./o3d/samples/o3d-webgl/primitive.js,71,161,362
Javascript,./chrome/browser/resources/shared/js/cr/ui/list.js,87,177,362
C++,./chrome/installer/util/google_update_settings_unittest.cc,45,47,362
C++,./net/proxy/multi_threaded_proxy_resolver.cc,101,108,361
C++,./chrome/browser/autocomplete/autocomplete_unittest.cc,58,43,361
C++,./sandbox/src/interception.cc,100,43,361
C++,./third_party/protobuf/src/google/protobuf/extension_set_heavy.cc,39,57,361
C++,./chrome/browser/extensions/extension_cookies_api.cc,68,40,360
C++,./chrome/browser/debugger/devtools_http_protocol_handler.cc,56,22,360
Objective C++,./base/mac/mac_util.mm,83,72,360
C++,./net/http/partial_data.cc,83,36,360
C++,./third_party/mesa/MesaLib/src/glsl/glsl_types.cpp,85,53,360
C/C++ Header,./views/widget/widget_win.h,94,153,360
Objective C++,./chrome/browser/tab_contents/tab_contents_view_mac.mm,78,82,360
C++,./chrome_frame/test/automation_client_mock.cc,88,32,360
Javascript,./o3d/samples/home-configurators/viewer.js,77,144,360
C++,./third_party/mesa/MesaLib/src/glsl/ir_variable.cpp,75,58,360
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/svga/include/svga_reg.h,136,850,360
C++,./sandbox/src/restricted_token.cc,88,19,359
C++,./o3d/core/cross/param_operation_test.cc,67,53,359
HTML,./chrome/test/data/sunspider/crypto-aes.html,91,22,359
HTML,./chrome/common/extensions/docs/examples/extensions/irc/servlet/index.html,52,1,359
HTML,./chrome/test/data/dromaeo/tests/sunspider-crypto-aes.html,84,0,359
HTML,./chrome/test/data/translate/nl/google_news.html,70,0,359
Assembly,./third_party/mesa/MesaLib/src/mesa/x86/3dnow_xform3.S,179,23,359
C/C++ Header,./base/metrics/histogram.h,151,188,359
C,./third_party/mesa/MesaLib/src/mapi/glapi/glapi_getproc.c,122,205,359
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/r300/radeon_dma.c,77,46,359
C/C++ Header,./third_party/npapi/npspy/extern/nspr/md/_win95.h,76,95,359
C++,./third_party/protobuf/src/google/protobuf/compiler/java/java_primitive_field.cc,52,54,359
C++,./net/http/http_auth_controller.cc,60,109,358
C/C++ Header,./o3d/core/cross/param_operation.h,119,46,358
C,./third_party/sqlite/src/src/utf.c,34,176,358
Javascript,./chrome/browser/resources/bookmark_manager/js/bmm/bookmark_list.js,81,148,358
C/C++ Header,./third_party/libxml/src/include/libxml/xmlwriter.h,37,90,358
C++,./webkit/glue/glue_serialize.cc,70,78,358
C++,./chrome/browser/extensions/extension_bookmark_manager_api.cc,62,20,358
C++,./net/base/cert_database_nss_unittest.cc,92,46,357
C++,./webkit/fileapi/file_system_path_manager_unittest.cc,51,18,357
C++,./chrome/browser/session_history_uitest.cc,135,75,357
Python,./third_party/mesa/MesaLib/src/mesa/main/es_generator.py,100,286,357
HTML,./o3d/samples/o3d-webgl-samples/customcamera.html,56,44,356
Javascript,./o3d/samples/third_party/codemirror/js/select.js,57,87,356
make,./third_party/libxml/src/win32/Makefile,58,51,356
C++,./chrome/browser/extensions/extension_crash_recovery_browsertest.cc,71,27,356
C++,./chrome/common/net/gaia/gaia_auth_fetcher.cc,49,40,356
IDL,./ceee/ie/plugin/toolband/toolband.idl,38,0,356
C++,./chrome/browser/debugger/devtools_manager.cc,55,23,356
Python,./third_party/protobuf/python/google/protobuf/internal/decoder.py,108,177,356
HTML,./o3d/samples/o3d-webgl-samples/juggler.html,64,33,356
C#,./tools/stats_viewer/stats_table.cs,67,148,356
C++,./chrome/browser/chromeos/login/user_manager.cc,60,41,356
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/r600/r600_state_inlines.h,41,38,355
C++,./net/base/transport_security_state.cc,69,35,355
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/r600/eg_state_inlines.h,41,38,355
C/C++ Header,./third_party/openmax/il/OMX_Core.h,198,878,355
C++,./chrome/browser/ui/views/frame/glass_browser_frame_view.cc,66,91,355
C++,./third_party/tcmalloc/chromium/src/base/low_level_alloc.cc,35,128,355
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i810/i810vb.c,97,34,355
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/intel/intel_regions.c,84,83,355
C++,./chrome/tools/crash_service/crash_service.cc,81,44,354
C++,./sandbox/src/sandbox_policy_base.cc,56,41,354
C/C++ Header,./third_party/npapi/npspy/extern/nspr/md/_linux.h,67,77,354
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/include/pipe/p_shader_tokens.h,45,94,354
C++,./chrome/browser/renderer_host/backing_store_x.cc,62,62,353
C++,./chrome/browser/sync/profile_sync_service_session_unittest.cc,44,27,353
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/vega/vgu.c,72,25,353
C++,./chrome/browser/dom_ui/options/browser_options_handler.cc,52,6,353
C,./third_party/mesa/MesaLib/src/mesa/drivers/dri/i965/brw_state_upload.c,93,58,353
C++,./ppapi/proxy/serialized_var.cc,77,81,353
C++,./chrome/browser/ui/views/options/fonts_page_view.cc,55,27,353
C++,./chrome/browser/chromeos/frame/panel_controller.cc,44,13,352
C++,./media/filters/ffmpeg_video_decoder_unittest.cc,72,73,352
C++,./webkit/glue/media/buffered_resource_loader_unittest.cc,89,43,352
C++,./chrome_frame/test/net/fake_external_tab.cc,85,77,352
C++,./third_party/protobuf/src/google/protobuf/dynamic_message.cc,83,123,352
C++,./chrome/browser/ui/views/tabs/base_tab.cc,70,55,352
HTML,./chrome/test/data/translate/fr/google_news.html,71,0,351
C++,./o3d/core/cross/bitmap_dds.cc,38,123,351
C/C++ Header,./third_party/mesa/MesaLib/src/gallium/drivers/nvfx/nvfx_shader.h,49,126,351
C++,./chrome_frame/npapi_url_request.cc,62,46,351
HTML,./chrome/common/extensions/docs/devtools.html,44,40,351
Assembly,./third_party/mesa/MesaLib/src/mesa/x86/sse_xform3.S,132,29,351
C++,./chrome_frame/test/html_util_unittests.cc,76,52,351
C,./third_party/zlib/contrib/minizip/minizip.c,51,18,351
Python,./o3d/plugin/o3d_iface_generator.py,94,173,351
C++,./chrome/browser/chromeos/login/login_performer.cc,47,72,351
C++,./chrome/browser/ui/views/clear_browsing_data.cc,75,50,351
C++,./chrome/browser/dom_ui/options/language_options_handler.cc,42,29,351
C++,./chrome/installer/util/installer_state.cc,61,33,351
C/C++ Header,./base/task.h,67,114,350
C++,./chrome/installer/gcapi/gcapi.cc,61,40,350
Javascript,./chrome/common/extensions/docs/js/api_page_generator.js,79,81,350
C++,./chrome/browser/ui/views/tabs/base_tab_strip.cc,93,54,350
C/C++ Header,./third_party/mesa/MesaLib/src/mesa/main/imports.h,89,155,350
C++,./chrome/browser/importer/firefox_importer_utils.cc,59,55,350
Objective C++,./chrome/browser/autocomplete/autocomplete_popup_view_mac_unittest.mm,93,109,350
C,./third_party/mesa/MesaLib/src/mesa/main/texformat.c,32,53,350
C++,./webkit/plugins/ppapi/ppb_flash_impl.cc,63,17,350
C,./third_party/mesa/MesaLib/src/gallium/state_trackers/egl/fbdev/native_fbdev.c,88,30,349
C++,./third_party/protobuf/src/google/protobuf/compiler/java/java_service.cc,57,38,349
C,./third_party/mesa/MesaLib/src/mesa/swrast/s_aaline.c,53,90,349
C++,./base/crypto/symmetric_key_win.cc,84,103,349
C++,./net/base/dnssec_keyset.cc,56,56,349
C++,./third_party/mesa/MesaLib/src/glsl/ir_algebraic.cpp,64,61,349
C++,./chrome/browser/renderer_host/audio_renderer_host_unittest.cc,85,54,349
HTML,./chrome/common/extensions/docs/examples/api/tabs/inspector/tabs_api.html,41,0,348
C++,./net/http/http_auth_sspi_win.cc,39,40,348
C,./chrome/installer/mac/third_party/bsdiff/goobspatch.c,64,109,348
C/C++ Header,./o3d/core/cross/param.h,128,230,348
